timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567005100981,51,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-1,text,true,,780,379,2,2,https://www.rambler.ru/location/autodetect,51,0,45
1567005101328,35,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-2,text,true,,780,379,4,4,https://www.rambler.ru/location/autodetect,35,0,29
1567005101550,46,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-3,text,true,,780,379,5,5,https://www.rambler.ru/location/autodetect,46,0,38
1567005101709,37,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-4,text,true,,780,379,5,5,https://www.rambler.ru/location/autodetect,37,0,28
1567005101884,36,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-5,text,true,,780,379,5,5,https://www.rambler.ru/location/autodetect,36,0,27
1567005131052,37,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-1,text,true,,604,415,5,5,https://www.rambler.ru/location/current,37,0,30
1567005131324,34,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-2,text,true,,604,415,5,5,https://www.rambler.ru/location/current,34,0,27
1567005131511,42,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-3,text,true,,604,415,5,5,https://www.rambler.ru/location/current,41,0,31
1567005131603,43,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-4,text,true,,604,415,5,5,https://www.rambler.ru/location/current,43,0,34
1567005131852,40,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-5,text,true,,604,415,5,5,https://www.rambler.ru/location/current,40,0,32
1567005160979,32,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-1,bin,true,,51514,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,27,0,18
1567005161196,48,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-2,bin,true,,51514,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,38,0,28
1567005161565,33,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-4,bin,true,,51514,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,25,0,17
1567005161604,33,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-3,bin,true,,51514,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,26,0,19
1567005161695,30,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-5,bin,true,,51514,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,25,0,17
1567005190994,31,Open_index_page_130 /jsonrpc,200,OK,setUp Thread Group 1-1,text,true,,587,507,5,5,https://id.rambler.ru/jsonrpc,31,0,23
1567005191147,35,Open_index_page_130 /jsonrpc,200,OK,setUp Thread Group 1-2,text,true,,569,507,5,5,https://id.rambler.ru/jsonrpc,35,0,28
1567005191400,32,Open_index_page_130 /jsonrpc,200,OK,setUp Thread Group 1-3,text,true,,587,507,5,5,https://id.rambler.ru/jsonrpc,32,0,26
1567005191614,31,Open_index_page_130 /jsonrpc,200,OK,setUp Thread Group 1-4,text,true,,569,507,5,5,https://id.rambler.ru/jsonrpc,31,0,24
1567005191836,33,Open_index_page_130 /jsonrpc,200,OK,setUp Thread Group 1-5,text,true,,569,507,5,5,https://id.rambler.ru/jsonrpc,33,0,26
1567005228588,132,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-1,text,true,,780,379,3,3,https://www.rambler.ru/location/autodetect,132,0,124
1567005228786,118,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-2,text,true,,780,379,4,4,https://www.rambler.ru/location/autodetect,118,0,108
1567005229042,34,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-3,text,true,,780,379,4,4,https://www.rambler.ru/location/autodetect,34,0,28
1567005229193,41,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-4,text,true,,780,379,5,5,https://www.rambler.ru/location/autodetect,41,0,33
1567005229412,54,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-5,text,true,,780,379,5,5,https://www.rambler.ru/location/autodetect,54,0,32
1567005258670,29,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-1,text,true,,604,415,5,5,https://www.rambler.ru/location/current,29,0,23
1567005258727,29,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-2,text,true,,604,415,5,5,https://www.rambler.ru/location/current,29,0,22
1567005259171,98,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-4,text,true,,604,415,5,5,https://www.rambler.ru/location/current,97,0,92
1567005259242,30,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-3,text,true,,604,415,5,5,https://www.rambler.ru/location/current,30,0,24
1567005259365,35,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-5,text,true,,604,415,5,5,https://www.rambler.ru/location/current,35,0,25
